sample_id,name,shape,dtype,size,finite_count,nan_count,posinf_count,neginf_count,min,max,mean,std,negative_count,above_one_count,at_or_below_zero_count,at_or_above_one_count
synthetic_saturated_rgb,cpu_rgb_pre,64x64x3,float64,12288,12288,0,0,0,0.0,2.0,0.3333333357004449,0.5867389274655956,0,1984,8384,2112
synthetic_saturated_rgb,cpu_log_e_film,64x64x3,float64,12288,12288,0,0,0,-10.0,1.5200703441167738,-0.6574208059745025,2.2378069427774108,7936,1024,7936,1024
synthetic_saturated_rgb,cpu_cmy_film,64x64x3,float64,12288,12288,0,0,0,0.0,1.5753844935563712,0.6401014435260648,0.5818112992344113,0,3776,576,3776
synthetic_saturated_rgb,cpu_log_e_print,64x64x3,float64,12288,12288,0,0,0,-0.6874339518046029,0.8731197638405396,0.19833166182823522,0.5067095126078922,4736,0,4736,0
synthetic_saturated_rgb,cpu_cmy_print,64x64x3,float64,12288,12288,0,0,0,0.005881757847114347,2.467151095916245,1.167047384586137,0.9005751009690771,0,6656,0,6656
synthetic_saturated_rgb,cpu_rgb_out,64x64x3,float64,12288,12288,0,0,0,0.003715220786908239,0.7389302327197365,0.3071507125029023,0.24508828006193759,0,0,0,0
synthetic_saturated_rgb,cpu_materialized_rgb_out,64x64x3,float64,12288,12288,0,0,0,0.003715220786908239,0.7389302327197365,0.3071507125029023,0.24508828006193759,0,0,0,0
synthetic_saturated_rgb,mlx_rgb_in,64x64x3,float32,12288,12288,0,0,0,0.0,2.0,0.3333333432674408,0.5867389440536499,0,1984,8384,2112
synthetic_saturated_rgb,mlx_rgb_pre,64x64x3,float32,12288,12288,0,0,0,0.0,2.0,0.3333333432674408,0.5867389440536499,0,1984,8384,2112
synthetic_saturated_rgb,mlx_log_e_film,64x64x3,float32,12288,12288,0,0,0,-10.0,1.5200706720352173,-0.6574206948280334,2.237806797027588,7936,1024,7936,1024
synthetic_saturated_rgb,mlx_cmy_film,64x64x3,float32,12288,12288,0,0,0,0.0,1.575384497642517,0.6401014924049377,0.5818113088607788,0,3776,576,3776
synthetic_saturated_rgb,mlx_log_e_print,64x64x3,float32,12288,12288,0,0,0,-0.6874337196350098,0.8731333017349243,0.1983325481414795,0.5067118406295776,4736,0,4736,0
synthetic_saturated_rgb,mlx_cmy_print,64x64x3,float32,12288,12288,0,0,0,0.005881777498871088,2.467153549194336,1.1670469045639038,0.9005758166313171,0,6656,0,6656
synthetic_saturated_rgb,mlx_rgb_out,64x64x3,float32,12288,12288,0,0,0,0.0037229263689368963,0.7389475703239441,0.30715903639793396,0.2450956404209137,0,0,0,0
synthetic_saturated_rgb,mlx_materialized_rgb_out,64x64x3,float32,12288,12288,0,0,0,0.0037229263689368963,0.7389475703239441,0.30715903639793396,0.2450956404209137,0,0,0,0
synthetic_near_clip_mix,decoded_or_synthetic_source,64x64x3,float32,12288,12288,0,0,0,0.0,1.0499999523162842,0.6666666865348816,0.33639469742774963,0,2048,128,2176
synthetic_near_clip_mix,cpu_gui_prepared_input,64x64x3,float64,12288,12288,0,0,0,0.0,1.0499999523162842,0.6666666674912752,0.33639467416396523,0,2048,128,2176
synthetic_near_clip_mix,mlx_gui_prepared_input,64x64x3,float32,12288,12288,0,0,0,0.0,1.0499999523162842,0.6666666865348816,0.33639469742774963,0,2048,128,2176
synthetic_near_clip_mix,cpu_rgb_in,64x64x3,float64,12288,12288,0,0,0,0.0,1.0499999523162842,0.6666666674912752,0.33639467416396523,0,2048,128,2176
synthetic_near_clip_mix,cpu_rgb_pre,64x64x3,float64,12288,12288,0,0,0,0.0,1.0499999523162842,0.6666666674912752,0.33639467416396523,0,2048,128,2176
synthetic_near_clip_mix,cpu_log_e_film,64x64x3,float64,12288,12288,0,0,0,-0.49841253006555003,0.9862024122547144,0.5137856151091132,0.34382729434528536,1216,0,1216,0
synthetic_near_clip_mix,cpu_cmy_film,64x64x3,float64,12288,12288,0,0,0,0.12097928494575848,1.3343032790407,0.9877753450240854,0.3112024702524053,0,7104,0,7104
synthetic_near_clip_mix,cpu_log_e_print,64x64x3,float64,12288,12288,0,0,0,-0.520225772636082,0.5878819288061133,-0.22530164298279942,0.2944165497250918,9472,0,9472,0
synthetic_near_clip_mix,cpu_cmy_print,64x64x3,float64,12288,12288,0,0,0,0.02256966303200556,1.891223805464895,0.3631421366399117,0.4799876184991419,0,1600,0,1600
synthetic_near_clip_mix,cpu_rgb_out,64x64x3,float64,12288,12288,0,0,0,0.1701594397037014,0.917389463283074,0.6634725774649363,0.22671946604356155,0,0,0,0
synthetic_near_clip_mix,cpu_materialized_rgb_out,64x64x3,float64,12288,12288,0,0,0,0.1701594397037014,0.917389463283074,0.6634725774649363,0.22671946604356155,0,0,0,0
synthetic_near_clip_mix,mlx_rgb_in,64x64x3,float32,12288,12288,0,0,0,0.0,1.0499999523162842,0.6666666865348816,0.33639469742774963,0,2048,128,2176
synthetic_near_clip_mix,mlx_rgb_pre,64x64x3,float32,12288,12288,0,0,0,0.0,1.0499999523162842,0.6666666865348816,0.33639469742774963,0,2048,128,2176
synthetic_near_clip_mix,mlx_log_e_film,64x64x3,float32,12288,12288,0,0,0,-0.49841222167015076,0.9862024784088135,0.5137856602668762,0.3438272774219513,1216,0,1216,0
synthetic_near_clip_mix,mlx_cmy_film,64x64x3,float32,12288,12288,0,0,0,0.12097939848899841,1.334303379058838,0.9877753853797913,0.3112024664878845,0,7104,0,7104
synthetic_near_clip_mix,mlx_log_e_print,64x64x3,float32,12288,12288,0,0,0,-0.5202299952507019,0.5878815650939941,-0.22530166804790497,0.2944166362285614,9472,0,9472,0
synthetic_near_clip_mix,mlx_cmy_print,64x64x3,float32,12288,12288,0,0,0,0.022568611428141594,1.891223669052124,0.36314213275909424,0.4799877405166626,0,1600,0,1600
synthetic_near_clip_mix,mlx_rgb_out,64x64x3,float32,12288,12288,0,0,0,0.17016246914863586,0.9174414873123169,0.6634740829467773,0.22673329710960388,0,0,0,0
synthetic_near_clip_mix,mlx_materialized_rgb_out,64x64x3,float32,12288,12288,0,0,0,0.17016246914863586,0.9174414873123169,0.6634740829467773,0.22673329710960388,0,0,0,0
